Target, ra[rad], dec[rad], ra[h:m:s], dec[d:m:s], ObservationTimeAtGaia[UTC], CcdRow[1-7], zetaFieldAngle[rad], scanAngle[rad], Fov[FovP=preceding/FovF=following], parallaxFactorAlongScan, parallaxFactorAcrossScan, ObservationTimeAtBarycentre[BarycentricJulianDateInTCB]
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-04-17T15:47:53.956,3,0.0022919849399681263,1.138946232267156,FoVF,0.018863141266375453,0.7114027450668114,2457861.155161859
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-04-17T20:01:34.087,2,0.002835940966081367,1.1262709159004962,FoVP,0.030926952112764926,0.711057486142934,2457861.3313208516
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-04-17T21:48:08.351,3,0.003147072078935842,1.1209502381477123,FoVF,0.0359902338962975,0.7108535330402463,2457861.405328581
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-04-18T02:01:48.527,1,0.0040838866292188985,1.1082995668346154,FoVP,0.04802628730666997,0.7102284000885281,2457861.5814881544
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-04-18T03:48:22.816,2,0.004559747149312177,1.1029917781685903,FoVF,0.0530748088264033,0.7099073093522243,2457861.655496186
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-04-18T09:48:37.384,1,0.0065274579244991955,1.0850878998732305,FoVF,0.07009614245468661,0.7085676501164694,2457861.905665064
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-06-05T12:34:28.916,2,0.003156151052444837,2.792291446731208,FoVP,-0.539147588840559,0.7207040361347585,2457910.022204431
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-06-05T14:21:03.132,5,-0.0014467766136806112,2.78983304962854,FoVF,-0.536781553570433,0.7229230508364036,2457910.096215401
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-06-25T12:35:32.229,4,-0.0017959807621727739,1.6807653458014329,FoVP,0.666937067181802,0.7234926188895661,2457930.024108795
009,0.7336898765885826,-0.5484432966450015,02:48:08.960,-31:25:24.550,2017-06-25T14:22:06.442,3,0.0032106834182417964,1.6793613730005506,FoVF,0.668793843695548,0.7221018219873087,2457930.098120649
